ID,rel_docs
315,4760218 2076858 4911969 2272625 240006 6431140 8860603 301010 2415142 5023725 4436851 1829774 8958297 2794408 782045 7030014 8951758 9194710 5088129 531228 10280 4269117 523749 1623682 8690787 1592458 2775905 913153 7389510 2007913 2098483 343106 
316,2760166 112940 5941969 5100703 4292070 6351989 6479215 6925822 4662812 1556419 2163095 5953694 480252 160013 7551433 5991947 247765 2120795 5264982 4127787 1205772 680329 828184 4561877 4755695 8598893 1001735 6469871 8967701 904657 5471865 2488551 
317,5133 1338800 6454128 1835135 6610609 1033684 7235032 7230498 2982155 955201 1557939 935841 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 
318,4259376 3879788 4026855 3780128 33808 1280889 6510578 3857505 5779990 5027431 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 
319,81493 2911032 123359 1363764 6046398 5428882 7705686 655592 4304988 2767675 845072 8154160 5798569 6040065 2398180 1918638 165435 6036924 5691843 6977137 1231618 8024851 4242101 149565 3636547 4183108 38984 9167630 690130 3423762 203022 399344 
320,12889 3490251 8705164 8822433 279114 8612251 115314 1074127 6519328 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 
321,20301 3067522 23314 23316 25034 23320 355427 23423 23317 23311 23310 23309 23411 2417809 1098591 23293 23424 23421 24688 23308 2373311 23418 23428 4586534 23426 1738181 47944 23405 3543148 23406 21412 3511 
322,1521900 359695 179920 686969 7347337 1917506 8937842 2470376 7986738 2884114 6933155 7048549 5314747 1057227 7846693 1344458 3200130 3192019 4816532 932702 3172147 9083301 4586151 759027 7574623 2234225 6608805 1159268 1758647 8565080 1964151 11630 
323,284948 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 340982 
324,35057 7472552 5557777 3604955 315335 8276702 8285408 1394489 189948 6013725 1733869 195037 1995091 796969 10144 337970 2041633 312091 16352 6010447 416530 421087 1147246 188777 192266 24033 188191 6011620 208190 1475694 311179 345897 
325,4248428 287712 79326 708945 1284808 899292 1434814 8747996 406028 1715335 7474994 203101 399600 171279 6490824 2127145 904939 1461794 10319 16959 888316 1456893 3165891 3141850 15786 131935 1960972 5848046 6350447 560008 1418122 319225 
326,6532747 20293 23314 23316 25034 23320 355427 23423 23317 23311 23310 23309 23411 2417809 852503 1098591 23293 24696 23424 23421 23308 23418 23428 23426 1738181 47944 23405 3543148 23406 21412 3511 23422 
327,20305 1907329 23314 23316 25034 23320 355427 7705959 23423 23317 23311 23310 23309 23411 24684 2417809 1098591 23293 23424 23421 4586536 23308 23418 23428 23426 1738181 47944 23405 3543148 23406 21412 3511 
328,404013 9070267 1527734 6606292 6910683 289426 1507787 6621293 1598083 7489197 6965680 1549484 4968620 525745 1521043 2002222 7680926 7682301 7680584 7776045 7776195 7776164 7776270 7776931 7767496 7767654 7767867 7767655 7768275 7768321 7767799 7768038 
329,3247295 427714 82021 5407894 83450 2156425 8974858 668855 92004 6874326 697424 2271600 7977314 2242319 6336392 2348775 427712 4233899 6889819 4814443 691901 23646 1404728 4600823 5031313 7592064 906506 7492802 4694618 515443 3161746 125887 
330,233144 600208 5550142 8137105 4467299 430346 4246423 9149228 7333824 642540 6166203 243950 2013655 331925 438551 46078 5509604 5396556 5396580 5500857 331552 5997329 1744731 208916 2389083 417471 383552 390484 8478696 8844566 7451216 157612 
331,359092 56681 1801647 1392807 5121572 4013891 4403466 1028100 341670 4058402 3483039 5321034 7171589 6498087 1854245 1063096 3103770 8625135 2654489 3715244 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 
332,20372 23434 24613 23314 23316 25034 23320 355427 23423 23317 23311 23310 23309 23411 2417809 1098591 23293 23424 23421 4586613 23308 23418 23428 23426 1738181 47944 23405 3543148 23406 21412 3511 2749094 
333,124456 99604 1549838 1868026 8189472 4294400 8938130 6919845 184031 2197039 1126045 980181 1752092 45646 1546267 7983034 51325 7985445 534132 793227 277996 705102 1666544 6263402 237123 2605211 509575 3553411 700889 87739 1539594 1790810 
334,6499811 1903966 5633847 6492609 7310484 187780 834257 1561563 1290245 1529381 113089 187783 53375 8432395 190062 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 
335,20365 24620 23314 23316 25034 4586604 23320 355427 23423 23317 23311 23310 23309 23411 2417809 4952687 1098591 23293 23424 23421 23308 23418 23428 4728012 23426 1738181 47944 23405 3543148 23406 21412 3511 
336,63870 3146893 2084231 6472132 4702051 2935674 7130 112006 69176 58953 7347310 468688 2781596 1163635 5712021 5312307 7215974 1880921 211559 7069376 4013031 1038760 6446617 5163208 1030859 1407708 7307770 74891 5527777 8476574 1035051 710531 
337,210370 224868 516618 20970 5149795 2081135 35359 177869 553661 2312879 3620662 6427856 6596668 7909697 3569228 6215072 7706647 6339077 6343976 2620065 6225913 3428718 2780438 205251 6431164 7532912 1110482 7895463 8487277 1109263 717161 3522402 
338,247 1947536 4475570 15554 4872471 79633 4659302 4928913 276235 126507 6281986 356201 4506389 1069352 5087478 8941926 4639449 1796359 5685624 4926550 1026576 4166819 4947084 21483 54146 1935744 6126034 4503671 20364 1325801 19793 4872936 
339,2073458 139683 8314915 7162 1038249 6382316 4249275 231415 204710 6967934 353493 2436078 1759129 3411252 5620079 7627576 6994456 396117 5898343 1117052 5460175 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 
340,63233 8701128 2295753 4698463 2928476 4737962 543868 299744 1180764 9486 4718989 130133 1443463 1500574 1947687 63158 952061 1761557 4916715 5345281 331439 5899875 1993742 5686560 4310412 2113678 63159 4401901 1881135 7283405 3188567 130137 
341,1278907 4098547 3364708 3604955 8276702 8285408 1733869 1995091 796969 24033 1728170 7590551 2400714 2897704 3987739 4714959 186510 6969419 3644494 8910967 6035291 6449156 659191 8088844 602149 1347347 3006830 6194221 1042601 165846 452218 4542789 
342,7909631 5848430 952925 4198391 131161 4625618 7025985 8457632 9211497 6864235 1050388 116148 7911669 8071035 1190760 6959170 6908532 126446 1794362 178453 5658185 15340 2157106 1367903 6187860 5163733 2446128 9181924 8522947 211213 7606951 8348926 
343,8633292 8505677 72215 4370201 8223244 8425143 8452437 7280759 8236990 7863586 7969984 5011545 7973277 7957984 4635296 7166674 8323649 7826504 891826 9018100 8490884 6965267 655740 8447938 1772945 8736333 1544494 4984779 4704148 3566996 2084307 1898573 
344,57278 959914 5058 664375 678985 665831 4510055 103493 155231 636767 4196350 136213 612941 741885 568785 95570 6153235 221766 99371 543118 1013913 5892465 698681 233987 903556 2474777 1055152 2430755 303041 388619 118823 5948390 
345,27275 1511180 852533 204921 1983524 2441972 1579959 3602724 2721427 6944673 6981201 4250402 5313400 141122 1366961 827676 52299 681749 165701 475351 266705 250377 7566040 5139271 4849549 208725 4100331 4706219 29313 4016220 5887221 384129 
346,116607 586768 2341376 6257536 7715233 55601 2307367 5124397 335416 3955081 2010 7039062 2832463 523476 2006 18159 28393 3676953 32342 2655509 2369384 1904162 7304853 2870874 2850293 3571444 5275469 6574 291090 6189123 133618 27290 
347,940425 169198 882476 36134 3348209 1080955 7257691 4682159 4723423 5407956 380767 7559634 8222199 743396 509620 1789450 2819421 6350503 3904466 7999498 8831913 291081 193461 2574273 4213632 7931578 1550927 4335691 5518188 1255527 8720272 7309007 
348,681241 1849091 5187929 976102 4851116 6480601 2948974 6371373 6839463 1682763 2770712 8997363 344849 426259 5459131 3217851 2841167 5210816 37520 7885730 926871 6124324 8340128 5496087 6915675 8794184 4419573 6022551 8995582 471016 941626 6400519 
349,127809 7059736 6177603 946843 981787 8954548 1146866 902899 8796791 326353 2371210 589178 2095607 409493 1524542 8110973 371085 8905824 4382678 6411191 4893183 6174872 5223907 221085 8661900 2539248 58009 550891 632175 14416 2089138 1491513 
350,1218820 723640 2876276 631508 8616366 4656314 6902884 2969413 49437 3152240 875489 1093429 85680 8641873 1116341 4837111 1186853 7495652 881728 2466894 536018 3525121 4086580 6868236 6189623 755656 2816952 1850270 6630921 4435126 292726 7705505 
351,6978258 183865 4345040 365110 1847291 2398126 4538042 7726171 4127415 1308547 261729 187769 5481056 4638780 137598 3371745 5312693 924152 5338045 1251363 3344681 2297173 7587619 109174 1061515 3177897 4663344 3167972 297922 442461 7541108 3372930 
352,7472552 5557777 315335 3240970 2187528 1394489 189948 6013725 195037 10144 337970 2041633 312091 16352 6010447 416530 341782 421087 1147246 188777 192266 188191 6011620 208190 1475694 311179 345897 6011426 7299374 310245 2819982 329138 
353,4659303 5547213 44881 1858374 4422271 499385 3175600 2317000 7385981 705608 691477 6341347 226577 1741511 6373352 4655217 5860571 5755882 1113402 6197455 5976706 5900848 7759428 8483623 1394737 9075923 4779420 6864433 5358081 2316975 4073236 5810202 
354,29653 5657694 9113447 1868098 8493684 640637 78557 638923 1221074 33334 4163069 3523297 2542777 377264 1867778 1965852 5984222 3184446 8199940 8369066 151755 2931275 8458290 5986415 8229574 465418 8458298 256790 391117 2099026 2098862 7658807 
355,507137 6470459 45267 10652 392629 1098320 1196137 7211997 665995 7142228 2378283 5673020 8827693 474077 2397141 5159413 687282 462443 1695737 1388719 152968 28214 6988556 1935448 5680620 6232753 271912 546459 474137 384194 252586 7069359 
356,336491 4413929 21484 21487 21483 912342 1655048 16147 5401468 37867 20399 8941926 5882615 6451221 3135800 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 
357,32715 987793 425339 7621515 239443 8798386 8797277 931194 5235514 151053 409877 5810400 7626152 2569142 1823063 7713129 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 
358,353683 4106147 1125671 2501156 3088026 4162279 471712 130138 201472 33621 1627719 7587507 5988001 774517 33625 1223107 66875 4504272 64219 1720810 1814647 2475493 29542 671146 804173 6119080 76890 605474 1461909 160998 34593 4884209 
359,1358417 8949859 1358403 16492 1659152 72884 1913927 20237 20235 1419614 7058369 4140662 487228 8078073 3046201 2095472 2991958 5009527 173789 74483 251678 1840540 4327854 5577007 6915493 5942762 8893575 5253848 519912 6150906 50363 4107647 
360,3195936 108071 7614087 4753442 2470135 1395308 4395144 4200235 4083177 6828879 247287 6539857 3948055 8683080 1665323 1749283 4070282 3926485 8668186 8229632 3006360 4269602 3412046 3417335 4039735 2075156 3412229 7775204 3961574 6261633 7972983 1040627 
361,108608 875986 8498977 1914054 2811983 913224 61063 295498 5228521 6080136 7284015 987420 6977348 2759370 555488 97222 1403911 6200210 7849173 2157126 5956828 5956832 5956821 43515 1396073 295486 312023 1019834 4306178 6264270 4283694 5950157 
362,4263565 4774862 4774863 4263556 4747884 1124802 3667670 1040627 3205801 4036519 1410270 1040622 1363299 4049151 3917036 4076828 1083675 1671447 4082972 4038400 4048772 1363337 4074634 4074576 3929620 4004937 4039783 4011555 3715289 3657217 4033746 3912162 
363,3508527 33216 6346579 1527078 8072005 256271 2608557 6335215 5335973 8176722 1030853 3470 6351629 6385903 2976245 388821 6304395 8943826 511503 3937747 151465 8935286 1403485 4871056 335573 256074 269252 5680582 5819249 8837634 829733 8962614 
364,638454 6561101 616649 4160610 57447 2831935 8587431 8031268 217822 7784642 3771185 7341352 1281727 663610 6558696 249902 217824 7488792 5903986 140955 5149273 7634646 4168342 898544 3978750 2969368 4620872 365110 1800271 829965 6145356 1302 
365,4759114 27072 3197050 68805 8308373 3945968 6021057 624407 2352983 4997468 3901972 3943770 2582633 6233246 4897403 4218542 6417631 5459126 2445536 1598924 8623489 537523 2908788 3237334 1513813 4469123 1284657 5093431 4678849 2462414 1818625 4678817 
366,592456 8807802 2510177 737587 4081409 7806356 5926560 1791804 2660266 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 
367,1601156 11913 131045 2030608 3462971 5713080 297744 694696 3718120 2595970 4994249 6644986 59156 219757 9004096 1412388 40398 2029699 19127 71994 17243 1741450 9157 572448 55291 1040587 8845953 81581 5188387 36962 3065879 797416 
368,47052 246316 1436942 127136 246097 7623050 6460296 2600839 3946403 780631 1945972 88684 446958 13145 7414622 571984 2119620 1849400 5571342 1991777 8035428 4713688 4922093 72714 2119636 246376 985043 1812471 888035 434111 1854385 707363 
369,5713942 250436 250314 4932458 1965852 151755 2931275 465418 256790 2099026 2098862 367411 4082298 844190 120297 4665732 2297024 4655217 440096 2792182 512508 2303114 366845 732646 7201410 71272 120343 112507 9236643 56618 509054 1458151 
370,337970 7472552 5557777 315335 4728529 1394489 189948 6013725 195037 10144 2041633 312091 16352 6010447 416530 421087 1147246 16355 188777 192266 188191 6011620 208190 1475694 311179 345897 6011426 310245 2819982 329138 5156535 35057 
371,5497612 505055 5455678 83906 1905144 11148 5304176 5296699 4204904 2941930 5641016 703611 762470 939102 5637594 8498704 5318036 994415 784245 6602238 5342799 5305287 3621603 2962263 3708199 1653950 925276 3103729 1182389 320780 4374407 8869931 
372,326344 45358 142423 5321727 76704 6399263 7439428 6137409 97290 64631 7567292 4712501 8605905 313599 9067507 5586339 4849102 574402 767083 1193621 142628 2869460 5993427 6342282 2958290 1020100 7444043 6267710 508667 214330 4265348 51744 
373,997839 2472607 137247 5981687 2121465 21499 8340636 79634 954426 137609 2802143 775598 21484 6164801 20434 1520114 97201 4912639 41338 97207 41100 88294 20401 72820 472737 1326933 32337 6321481 21478 137608 19961 199658 
374,56618 327093 493076 4541035 6061348 1282565 4658012 5073308 1646646 271247 4353306 2019972 1965852 6482357 454817 73036 269065 1101788 2532054 4665732 109936 133745 5431891 74191 1991498 510105 2168033 1770029 5602793 151755 2931275 1197914 
375,967636 6544886 1467108 7066280 1326079 7017125 2928462 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 
376,241859 201733 4919268 1393939 6144194 1411779 383362 7248023 2301410 6190540 3550454 4909573 6202090 391990 4849818 6533221 199658 5645027 349157 91800 4912639 2483371 1717084 7882234 8320150 5032977 6015835 98878 1553066 1434953 931559 1151312 
377,661316 327174 6401052 4988043 1540217 1269376 6589197 6378954 3028111 7014242 331029 8752628 3520561 2605094 9147108 115985 7707805 2662694 106560 5022407 8422791 1349534 324387 1978199 125398 5794282 476659 7674252 5613520 8476619 2749659 8594784 
378,34418 8662273 2713075 4494598 3144002 2799062 2385432 4758504 8813889 1749283 4293297 34487 8873507 8876041 4452077 34391 4469754 4469853 34464 5949965 4466083 3530786 5792665 4470115 34392 3531080 4470116 1217741 2880415 8873601 34486 66726 
379,33185 4886890 2719574 392702 4376448 1020128 4081212 4953602 1576215 2931295 5332309 598558 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 
380,3195936 108071 7614087 4753442 2470135 1395308 4395144 4200235 4083177 6828879 247287 6539857 3948055 8683080 1665323 1749283 8668186 3470972 8229632 3006360 4269602 3786046 3417335 2075156 6261633 1040627 3205801 8217151 4036519 3426540 1410270 1040622 
381,31553 2234274 8910761 2156685 8910357 5222156 4173214 8501272 59678 2915001 1305051 2417452 5154395 3236626 6972679 1017119 6891087 6478177 923470 522425 7553560 6823494 6362327 6362694 8844389 4389056 811232 438526 6549415 5995464 2972801 1430512 
