ID,rel_docs
556,139850 7748449 10698 278640 7966555 7959785 5640577 5644132 7985727 7958648 5351866 251049 899672 4585375 8007220 8869628 7199916 9133140 3248781 4296162 2751932 8464708 394861 4902380 135740 134994 4013309 5363558 6416557 4383210 25790
557,411219 840040 430904 4823919 8711268 6994023 6602266 1541824 8782143 4605496 3663976 4697213 4838052 4380506 2002326 6990564 554391 3933082 231999 197049 781146 738605 864460 5797158 583681 372107 840161 1967739 784445 846684 558120 555406 2412314 730869 927687 812359 1072846 710095 109915 476740 86548 95057 873695 246204 1541865 3349274 5508103 1845797 4537467 1541812 4234126 716745
558,455820 3472053 1240988 768043 169181 1282811 1562927 6289823 5828362 905059 1806249 698771 3931705 5995947 212337 6138892 400686 1715796 5521863 3933772 5620938
559,142059 5221916 8683403 4356789 9199606 5852283 7041733 5469758 2362020 6347054 6093445 5488536 6960134 6960085 6960155 6960116 6960150 2632247 6960129 6960124 5485163 6204929 6960142 6960126 5059515 5483071 3163244 8842058 6345323 7859237 330107 3423365 7832847 6093683 2630852 5602257 5491322 8516830 1383388 1880660
560,82219 28030 2126457 6851726 7259956 2902145 319868 1123539 77701 572924 4237966 249309 3961417 6299159 417296 435858 1671309 221153
561,87455 202206 305417 655284 6347069 1169743 1573832 7715678 2317548 4969801 6324895 5950942 4576983 1902273 2330657 2330660 4588790 4301211 727032 380077 2639962 8773458 3825665 189435 436700 5273777
562,716747 793581 837354 5558692 1066296 8001653 8128624 444050 2141686 6295039 430582 737262 4979648 3963771 6527598 5491494 5685606 4378962 4578639 4667451 2765172 3905800 5906768 5404802 430599 849916 3178843 5906160 1112963 1963231 5479141 5902294 716752 1204667 4344844 7897614 4280805 4613003 431866 8436184 702057 4977357 2905328 970989 5448179 1814954 8046533 5157452 6592684 8814425 6420904 1423035 781878 1467101 2476578 1346553 2474853 5516324 1079804 3053088 5666688 781300 6887664 7177291 8001600 4523940 6310774 7513936 7377313 4944500 5164158 5779984 5258484 5499804 783790 4730643
563,79799 342650 722096 7553696 39304 615887 846790 7230120 4363148 1622762 2198156
564,169693 953445 965132 6427080 5331788 5334121 7310690 6601413
565,231423 429823 535396 8267322 161579 3803353 7236692 9123600 5545734 2908175 578986 8475763 9069501 7586271 148310 100302 100299 259506 644315
566,361502 1116292 869321 740183 4411841 87221 6847324 5450943 5499683 6339283 325897 5044126 93530 325888 6001650 7783517 8841882 456491
567,458704 683394 234582 7992994 874924 1564811 8438533 6368887 3322828 2365391 2340740 7951139 4616993 3584286
568,31499 1129429 1757596 231829 7314016 1153698 3421164 44687 2494253 4795965 788089 55398 5064987 1314017 9017 1054634 8852846 211987 4990009 8823325 5883052 1762243 1865602 3362 599850 2832463 2834413 1154624
569,28539 2164210 5811822 2136406 1672041 3180467 3180440 7773899 2113267 9084356 1893703 3653370 401080 6174468 7360087
570,188615 265072 195797 6413704 3205700 1792991 7541634 460807 5102702 7725708 3484437 7864858 616138 7873206 8636054 141752 3052966 355043 3337708 4965383 461126
571,73826 35907 2468804 4794482 5495724 5134307 2181141 9691 1103105 5865726 1502549 4551257 1475677 353829 7299560 1408409 3909120 5496942 2180745 7153785 6839350 2180634 1926778 1372976
572,1075306 6192987 404118 5999816 6193079 270622 5801996 2006473 6193144 6193351 9125162 6191363 6490838 4290663 6193042 1484451 1498621 4799329 4606430 7006970
573,1777469 8897869 8966535 8896725 8747916 8966432 8969427 8899099 8969205 8685224 8969073 8841948 8840799 8897831 8685449 8746877 8685334 8746903 8686835 8685358 8685575 8842018 8966632 8688838 8840654 8686655 8749129 8686355 8686849 2928486 8969580 8686695 8840678
574,72272 988 9149924 2344460 1125692 590605 311933 500673 989510 1497032 5792887 7019898 588887 3301874 1365211 3520035 5145157 586658 4592801 1479129 702705 622233
575,373336 19076 157569 8979181 8986044 7344515 6873104 6593787 125946 781437 15942 139446 8816273 54970 8847917 6872718 3750360 8877355 7010837 7321583 121296 2901523 189314 1007486 4379593 7804658
576,1624917 3024022 57119 4371333 7063452 673100 8701069 4833606 5420224 2275167
577,237716 45832 8608710 10272 1474052 9237158 3673530 3107912 7399238
578,72017 1104248 310378 5179834 163122 6208613 7232176 5641419 1393055 708707 1104311 2403901 8616412 269140 80640 6135606 6860183 2525472 6587505 7093546
579,188530 997976 3639602 5105799 5012279 4295199 1714553 7993047 7523384 2020320 4876783 1783424 1625042 2102088 2226696
580,19198 168480 6445676 6397411 5810755 2043068 2180700 97997 2165998 229216 1920557 2181141 2178829 2043160 2178633 2177888 2182926 81733 2181070 45357 8430295 6583092 4376118 1926778 2183181
581,81573 5661 8394637 7045166 5980508 192108 8865053 6148963 60048 8652897 6394340 6960246 7716543 5877869 153881 1511972 436467
582,34191 8689622 3078401 1498621 4031236 1002766 108093 5584502 5584560 5841330 100505 6206237 64515 4970722 2880364 983853 810921 8862543 7590070 6206255 6925864 4349442 6206280 1313336 7690139 8265223
583,244355 1272454 5509166 4976711 550082 4968703 4900592 7533587 8314180 8314194 7533606 8328209 5923185 6447279 26437 1747644
584,41759 1014713 1014702 8566922 312254 5452076 132263 36377 8619067 6264476 4482072 5192366 309571 4485818 5461646 4600116 487956 5270917 837582 4875388 2353250 4348962 8662405 4879629 2245395 8577793 51352
585,277879 5207435 487567 5028613 1326826 579231 302066 4192160 7815940 7654551 8883575 6467389 351049 3928856 5052754 6129011 5686867 75414 2590323 3507883 3609230 1809696 4815244 256072 5526741 4542316 300694 6370558 3322783 3488737 5193881 5016286 4925891 1417201 8305153 1750621 287184 3177461 6435848 2157783 1805611 54974 5276217 5124387 4935672 290999 8372666 17765
586,1668922 13833 466117 2726626 7356686 830830 4110087 4764464 2214289 546166 1281707 9044715 4795186 1066257 3132809 2405773 5393840 56789
587,43477 163968 774480 8141047 7252373 8649927 2318542 6366381 7211721 8928725 6634466 1518025
588,41552 2002459 8336489 2165998 7715977 7495041 4154955 1035020 6139266 4682351 1039358 6143456 2165937 6839350 7233539 8558369 3109601
589,321286 63909 67104 497096 67147 8753515 100921 7744133 4014931 8697357 229458 6855502 4211461 7855342 4085843 4635434 17965 8282 548137 8286 8285 175203 1362400 6906346 3034458 4407087 5198553 7477129
590,194577 796909 1021414 60743 55317 266739 167794 72995 572316 8004646 713183 425548 2744392 1381869 446271 446054 2472560 3192431 2948729 462800 3474068 460645 45840
591,168594 2791090 5166661 8793280 1479249 749190 34228 7318817 1106202 2171754 431865 34235 34254 34251 1129429 1757596 231829 7314016 1153698 3421164 44687
592,113322 2601957 730249 846790 5707419 89210 7374102 8634303 1028997 1787734 6143520 17938 2899886 2266124 7615745 692014 1556022 7794110 3125749 45075 7895435 3207672 2158837 193822 8723395 576551 1314404 8369500 5528139 6063568 4858124 344998
593,14977 5098647 6382778 7974405 5727236 6642902 76541 106629 5186333 6310258 5425618 8336253 4897856 5073392 5129562 6464254 5043911 8013614 1341492 194379 9119358 1871695 93699 6946589 5830558 8251685 1730012 7276254 6326475 7950517 9134138 6302380 937311 1416213
594,347174 340795 356541 313684 318304 419450 333016 123498 111454 400929 331414 414333 5581964 5459601 339424 363312 342315 407869 7932358 359771 364206 404010 347302 405622 1361238 3630133 352367 346669 339799 339332 340362 2185430 346653 360130 340168 337056 392956 345869 351971 352281 243466 365909 340707 408893 346961 410287 343930 405162 1077656 4266562 4040191 5438388 140920 196866 130962
595,397076 1231992 823925 3525506 8250830 4313504 7104970 3462686 4796812 4315831 2875026 105005 300151 4286413 7463053 6474400 28149
596,82485 3264686 8459948 6895460 4208986 5090683 4402615 2392469 7481941 4305899 215216 1036825 5383962 7508284 4097822 6433178 284552 300735 6422905
597,3177897 6399827 1407912 3428221 1946507 7390397 1007511 6102635 4295125 26921 6223140 4318485 3886940 25962 1263131 6596681 8257344 6642150 6406714 4867543
598,554285 5587964 4403845 4512290 4512246 5713884 1930536 2543230 8772761 6963419 198199 9211236 4441778 1170659 6620162 428051 410039 4628165 2513826 4885914 5173104 562985 8893575 9120513 1746420 2525561
599,206846 927297 5787423 318791 4679563 4755793 1380915 1065780 6288444 5325354 2253348 1056014 2489922 5455020 4182739 882240 1382683 5598009 2783443 390971 751413
600,203022 701440 3217904 5522262 42633 5900259 178061 1318816 321399 8040961 1375811 2499820
601,219606 3097792 3090705 7565463 512191 2912806 2953883 2953843 3498436 88524 4797204 6635994
602,31739 1019391 6849613 3670186 69525 171763 6953526 49154 2547223 5196056 3210683 44275 7896677 2861242 4988569 2958206 4443569 1816344 1632 1587107 8915651 8208464 114009 1470454
603,122394 4162421 2324225 7457112 860884 1921270 188255 5121525 188245 357 6822761 834721 1998779 9130176 3126168 8377351 198499 199581 5530312 7503560 2032861 1724182
604,163632 6885672 7253599 7045817 7708615 7101891 1469909 8901268 6344874 3162320 4615573 1178582 6602696 6398811 9021709 6447871 2606214 1627728 337797 2813129 4336841 4490538 360938 696770 1677955
605,41200 2351938 8766717 4160830 8714243 4814443 1522446 3724555 6573239 6616129 6007144 5356368 194825 1491484 288458 3576948 5881296 5767958 6476415 6445126 6609395 6243248 5887781 7840400 96451 194814 4263478 6592757 4916031 7507318 4427419 19322 194811 6612913 884593 7728860 6176974 1783105 7970717 3014498 294348 1751907 4133545 6495392 1523619 3186294 2160494 270316 1240234 5350514 1803232
606,534781 2135991 8018866 7825766 8443224 8073255 6888558 1494382 5614251 4787531 8316828 1451527 6561655 4306098
607,721710 1446348 8857366 7234061 298893 8912995 4978548 5704143 5866157 29213 4330572 781171 1527166 434651 8337973 539116 1721191 26857 2004140 3153851 5328633 5935330 8789498
608,357654 3801639 343443 1661014 8947068 4709305 8151128 2322980 4449606 8986560 778945 559674 582 7318183 5236459 4250694 2365699 7256264 1767217 2888583
609,50023 9923 2042595 5897344 8718714 8678682 127954 7109 4216923 115572 878738 8781966 8471045 7658954 543886 85511 8678075 259579 8698614 9124 259454 45852 8904403 5638048 3228187 5613990
610,380048 4710313 977022 7456965 4077753 1060321 8617085 4181 5071885 42380 2576263 5353213 3644562 4409602 575867 75657 2006142 6196480 4489902 3608267 3562732 1336750 215112 524786 12134 700507 43647 114728 459629 949255
611,1902509 1177225 5127244 6155302 3014500 4682487 4708244 1465164 1636683 7723312 1935744 4231906 7736118 9187270 4839906 5309863 4947084 2029675 4251853 7721428 5636343 9150385 286199 718546 5038228 6969927 4729479 341879
612,104257 6185104 820 104813 9144569 3883121 178499 473892 692992 5073312 869553 427641 390117 2009208 5464409 4497650 6100984 23271 200519 8400471 6834208
613,168092 2567718 6098605 1859601 4772391 2488011 764727 198660 1691588 2004212 4712455 34855 2657579 12985 2010249
614,9107 82549 116192 8375368 6023811 3400 60352 354181 2320851 8403201 2772888 228300 5108270 5990218 1532736 5174165 4966206 5379095 5431987 115340 2790890 8041851 1517241 9111 170955 562176 4965986 3172467 7621548 8373855 27110
615,198251 3682811 4525252 763825 4634705 5448183 7052953 1099257 4451726 1570128 587076
616,149134 4112364 1662650 6498679 5272171 5700229 526206 4998402 770046 1360923 5677718 82413 683403 5281604 444571 7332425 297094 1207041 1224421 3718518 8168025 94246
617,838533 838570 1198005 1482334 7296257 1792082 6904472 1436839 99539 2016232 1137893 1440244 6348118 5372900 6938085 378632 246097 688898 749279 5186583 405189 475499 11657 8705064 1919301 1140068 3640977 1363970 187364 2732528 1161619 982302 4351980 4593484 1317026 8597527 1085945 4327408 4525127 1218 4959439 158993 6095426 220249 1052491 1526690
618,265293 4273334 3076502 2764316 7268151 1578774 2838647 1133853 2042123 2170746 3211523 30960 5621989 2129674 9232687 2731488 6364109 6576903 3113310 2445172 5022724 3902362 7413053
619,176528 6227550 5313451 8444655 8797103 1251373 665150 4692291 3281453 83833 2137107 38727 592621 1406900 305368 2330777 7733538 2884356 1459945 207225 1398535 1115167
620,1160529 441865 4560033 1033287 4991785 160071 1176386 1947541 1351797 2508082 5693892 5094137 5775165 5313640 5372851 882138 5085740 5084976 2508031 3121306 1369327 2775766 388970 7265276 2217941 4964399 1646012 556327 4688876 4670298 1887351
621,67509 5757388 1862013 2850340 5609149 1082716 31491 56915 4658429 71873 762601 755513 1238833 5096980 1055956 3177623 688822 1859498 8733227 6208975 296841 6239604 958394 129181 4314810 4630817 6158432 6178316 110006 739378 6277106 333881 571653 9721 392151 5962093 712491 8090855 908526 6995451 754835 29752 2100824 6256955 1065127 8374830 3172444
622,679428 4576062 298893 352475 7026373 1707128 1297700 2798348 85666 1894499 1250529 1721039 449952 6002971 8361133 8270031 446159 4814460 770667 1484956 355181 29213 4330572 781171
623,1671913 21878 36315 3522610 3498715 4396029 1600674 7063547 7191320 8683634 9194387 1664299 795936 5550366 3743112 8103465 4576416 7062978 6494539 7897214 2772780 246292 4547405 4279182 309571 5270556 4328823 4318290
624,28378 4127764 3045251 509264 6498668 871241 4959397 7189380 7178951 7830013 29011 5235883 1128345 2308378 1129155 7504782 7249919 44957 4418779 116210 6334844 813656 5099462 384518 3037080 2943273 2754764 486985 5648611 7028718 4127046 277852 6497761 3805154 5133004 2840804 8662012
625,2742537 7943688 9059330 8078448 4786839 4369046
626,1075441 1570205 2141794 1050209 1050229 1633173 466737 8495677 392295 2117055 6205954 244731 3172646
627,348760 2042595 9124 259454 259579 2454774 5493440 1855302 4232638 390484 1905741 7424868 691864 3181842 6454947 9012853 3198761 1238848 631732 5381834 325296 8438662 957629 685997 77641 880734 259209 3198582 691663 548735
628,71019 1935 5091025 3122984 5402500 8533321 8035395 1238575 7492175 5446948 6420082 1961812 307076 500621 148073 789867 300859 1471420 154344 1741985 342577 2170511 256233 7052852 9007723
629,89514 7022038 6568781 689 1371814 1683550 6014572 3000746 8419567 6267377 253124 2049326 26912 350541 6122907 1518373 8650971 9113792 253122 7018075 3138206
630,9641 7793908 4885093 197142 48071 944885 406343 10058 61118 5291507 3422723 561994 2359812 3422038 4168560 6479045 655290 5547723 787162 1362046 8993 108087 5549549
631,2178477 6520226 538634 1500017 60902 4579111 7829059 358743 283817 2142267 6172800 8090733 4536917 4694985 129836 4124234 775788 1347100 5662180
632,591686 2471414 26842 682850 719415
633,59492 1063676 6166749 3535478 2868152 4081450 4076079 641374 1813149 29830 41586 737501 6186453 1772439 3345595
634,41377 7081942 5315765 8061185 4609734 4295694 1836583 5467542 1627728 1770497 643355 267376 7230528 894076 1529149 1357223 6310709 273195 4149046 2206533 8844908 4804915 1204219
635,431121 7832317 7863340 7820470 7820420 7833820 1515517 1037206 238127 2893267 8837391 103090 9225589 7259383 6573684 6561988 7460204 124827 440637 9108254 5530596 6977286 360392 71475 8779819 223546 1156342 110049 371322 62179 1659152 424984 672019 7475667 7802963
636,52601 223508 6173246 7598818 6286707 7598811 1052550 6882622 2506236 264196 129398 7129480 6644519 2212433 81096 4716062 2369323 1325977 81111 212516 4161126 212499 3657591 7187099 7188299 233808
637,1046976 15711 8805395 7706275 3050058 1156439 518946 6117920 7689571 8508382 4501355 7950625 7757873 3410777 8704726 7440238 902056 2402187 1566499 148730 550455 1594656 3973809 3219254 7675339 9098310 350698 8177241
638,304013 19481 986962 1665318 4893404 61081 6202050 38331 1144844 359873 1359433 5089820 8300532 222008 4267464 4233274 984172 3187739 1385788 4464266 8949127 5817141 8262820 1686940 6503717 1027066 741940 2355290 862946 9028791 4879191
639,563677 11481 6253465 433406 9161102 1539438 8837843 6138028 4150614 1773192 9928 4689128 37108 3168750 6968936 2980285 4137207 1310408 9165464 6438716 9175942 878001 2977566 28221 4193592 3483506 13110 4313771
640,125307 313146 8764173 191316 8764175 3091569 2490555 1599146 188811 6337154 5620901 5175893 493835 4342520 8765225 3097954 1197963 3098014 1398520 1197229 621173 822718 4554110 3097993 7791783 4342539 783912 6372529 4670514 3333435 4342546 8577806 4342532 6234546 8769003 5620783 2781894
641,177498 145750 5997675 5860105 6083640
642,281045 6249072 8943333 3917517 1103758 5973907 2261685 458098 719363 8895086 27337 7450176 2593516 361017 4238178
643,3893 6987530 7037810 356562 781477 4358735 9100671 906655 862875 9196104 561137 1034607 754785 4706105 732909 591640 8991571 555552 9099425 9140475 9039246 589101 754769 656508 837293 8723037 659974 365252 8774970 5351150 9136840 314707 1104462 248308 147927 9128453 9197181 2459879
